어휘	구성 단위	품사	전문 분야
피동반사위성	어휘	명사	정보·통신
피동상	어휘	명사	언어
피동에 빠지다	관용구	품사 없음	
피동에 빠지다	관용구	품사 없음	
피동위성	어휘	명사	전기·전자
피동천	어휘	명사	
피동회로	어휘	명사	전기·전자
피동회로망	어휘	명사	전기·전자
피동회유	어휘	명사	동물
피둔	어휘	명사	
피둔-하다	어휘	형용사	
피둥-거리다	어휘	동사	
피둥-피둥	어휘	부사	
피둥-피둥	어휘	부사	
피둥-피둥	어휘	부사	
피둥어	어휘	명사	
피둥피둥-하다	어휘	형용사	
피둥피둥-하다	어휘	형용사	
피드	어휘	명사	정보·통신
피드^더^포스트	구	품사 없음	체육
피드^라인	구	품사 없음	영상
피드^스톡	구	품사 없음	공업
피드^제어	구	품사 없음	정보·통신
피드^트랙	구	품사 없음	정보·통신
피드^패스	구	품사 없음	체육
피드^플렉	구	품사 없음	임업
피드^피치	구	품사 없음	정보·통신
피드^홀	구	품사 없음	정보·통신
피드^홀	구	품사 없음	정보·통신
피드나^싸움	구	품사 없음	역사
피드나^전투	구	품사 없음	역사
피드랏^비육	구	품사 없음	농업
피드먼트^가운	구	품사 없음	복식
피드백	어휘	명사	물리
피드백	어휘	명사	교육
피드백	어휘	명사	심리
피드백	어휘	명사	매체
피드백	어휘	명사	정보·통신
피드백-계	어휘	명사	전기·전자
피드백-형	어휘	명사	정보·통신
피드백^경로^개방	구	품사 없음	경영
피드백^기구	구	품사 없음	공학 일반
피드백^대기^행렬	구	품사 없음	정보·통신
피드백^루프	구	품사 없음	전기·전자
피드백^루프	구	품사 없음	전기·전자
피드백^수법	구	품사 없음	전기·전자
피드백^시스템	구	품사 없음	교육
피드백^시스템	구	품사 없음	기계
피드백^시스템	구	품사 없음	전기·전자
피드백^억제	구	품사 없음	생명
피드백^일리미네이터	구	품사 없음	예체능 일반
피드백^저해	구	품사 없음	생명
피드백^제어	구	품사 없음	의학
피드백^제어	구	품사 없음	정보·통신
피드백^제어	구	품사 없음	경영
피드백^제어^루프	구	품사 없음	정보·통신
피드백^제어^시스템	구	품사 없음	정보·통신
피드백^제어^신호	구	품사 없음	정보·통신
피드백^조절	구	품사 없음	정보·통신
피드백^주법	구	품사 없음	음악
피드백^차단기	구	품사 없음	예체능 일반
피드백^축소^피엘에이	구	품사 없음	정보·통신
피드백^컨트롤^루프	구	품사 없음	전기·전자
피드백^큐	구	품사 없음	정보·통신
피드백^통어	구	품사 없음	정보·통신
피드포워드	어휘	명사	정보·통신
피드포워드	어휘	명사	정보·통신
피드포워드^제어	구	품사 없음	정보·통신
피득^대제	구	품사 없음	인명
피들	어휘	명사	예체능 일반
피들	어휘	명사	음악
피들러	어휘	명사	인명
피들러	어휘	명사	인명
피등-피등	어휘	부사	
피등-피등	어휘	부사	
피디	어휘	명사	연기
피디	어휘	명사	정보·통신
피디	어휘	명사	서비스업
피디	어휘	명사	정보·통신
피디	어휘	명사	정보·통신
피디	어휘	명사	기계
피디^요소	구	품사 없음	전기·전자
피디^작동	구	품사 없음	전기·전자
피디^코스트	구	품사 없음	경제
피디디	어휘	명사	정보·통신
피디디	어휘	명사	정보·통신
피디비	어휘	명사	정보·통신
피디시	어휘	명사	정보·통신
피디시	어휘	명사	정보·통신
피디시에이	어휘	명사	경영
피디시에이^경영^모델	구	품사 없음	경영
피디시에이^사이클	구	품사 없음	공학 일반
피디아이	어휘	명사	경제
피디아이	어휘	명사	정보·통신
피디에스	어휘	명사	정보·통신
피디에스	어휘	명사	정보·통신
피디에스	어휘	명사	정보·통신
피디에스	어휘	명사	정보·통신
피디에스^사이클	구	품사 없음	경영
피디에이	어휘	명사	정보·통신
피디에이	어휘	명사	정보·통신
피디에이유	어휘	명사	정보·통신
피디에이치	어휘	명사	정보·통신
피디에프	어휘	명사	정보·통신
피디엔	어휘	명사	정보·통신
피디엘	어휘	명사	정보·통신
피디엘	어휘	명사	정보·통신
피디엘	어휘	명사	정보·통신
피디엠	어휘	명사	경제
피디엠	어휘	명사	정보·통신
피디엠	어휘	명사	공학 일반
피디엠에스	어휘	명사	경영
피디유	어휘	명사	정치
피디유	어휘	명사	정보·통신
피디유	어휘	명사	정보·통신
피디클로로벤젠	어휘	명사	화학
피디티	어휘	명사	의학
피디피	어휘	명사	전기·전자
피디피시	어휘	명사	정보·통신
피디피에스	어휘	명사	전기·전자
피디피용^가스	구	품사 없음	전기·전자
피딘-어	어휘	명사	정보·통신
피땀(을) 흘리다	관용구	품사 없음	
피땀-증	어휘	명사	의학
피땀을 짜다[짜내다/빨다]	관용구	품사 없음	
피떡-하면	어휘	부사	
피떡^뒤당김	구	품사 없음	생명
피떡^뒷당김	구	품사 없음	의학
피떡^오그라듦	구	품사 없음	의학
피똥을 싸다	관용구	품사 없음	
피뜩	어휘	부사	
피뜩	어휘	부사	
피뜩-거리다	어휘	동사	
피뜩-대다	어휘	동사	
피뜩-피뜩	어휘	부사	
피뜩-하다	어휘	동사	
피뜩-하다	어휘	동사	
피뜩피뜩-하다	어휘	동사	
피라냐	어휘	명사	동물
피라네시	어휘	명사	인명
피라노사이드	어휘	명사	생명
피라노스	어휘	명사	생명
피라노오스	어휘	명사	생명
피라니^진공계	구	품사 없음	물리
피라루쿠	어휘	명사	동물
피라미	어휘	명사	동물
피라미	어휘	명사	
피라미-튀김	어휘	명사	
피라미돈	어휘	명사	약학
피라미드	어휘	명사	역사
피라미드	어휘	명사	생명
피라미드-로	어휘	명사	의학
피라미드-맨드라미	어휘	명사	식물
피라미드-법	어휘	명사	정보·통신
피라미드-식	어휘	명사	경제
피라미드-엽	어휘	명사	의학
피라미드-층	어휘	명사	의학
피라미드-형	어휘	명사	
피라미드^교차	구	품사 없음	의학
피라미드^구조	구	품사 없음	정보·통신
피라미드^금융^사기	구	품사 없음	경제
피라미드^불자리	구	품사 없음	체육
피라미드^세포	구	품사 없음	의학
피라미드^실루엣	구	품사 없음	복식
피라미드^영상^부호화	구	품사 없음	정보·통신
피라미드^외^증후군	구	품사 없음	의학
피라미드^외로병	구	품사 없음	의학
피라미드^융기	구	품사 없음	의학
피라미드^전투	구	품사 없음	역사
피라미드^커트	구	품사 없음	건설
피라미드^코트	구	품사 없음	복식
피라미드^트레이닝^원리	구	품사 없음	체육
피라미드^판매^방식	구	품사 없음	경제
피라미드로^절단술	구	품사 없음	의학
피라미드로^징후	구	품사 없음	의학
피라미드식^상납	구	품사 없음	사회 일반
피라미드형^나팔^안테나	구	품사 없음	전기·전자
피라미드형^적재	구	품사 없음	경영
피라미딩	어휘	명사	경제
피라밋	어휘	명사	생명
피라밋	어휘	명사	역사
피라밋-로	어휘	명사	의학
피라밋-엽	어휘	명사	의학
피라밋-층	어휘	명사	의학
피라밋^교차	구	품사 없음	의학
피라밋^백내장	구	품사 없음	의학
피라밋^세포	구	품사 없음	의학
피라밋^외^증후군	구	품사 없음	의학
피라밋^융기	구	품사 없음	의학
피라밋로^절단술	구	품사 없음	의학
피라비탈	어휘	명사	약학
피라선채찍벌레	어휘	명사	생명
피라세탐	어휘	명사	약학
피라이	어휘	명사	
피라조날알약	어휘	명사	약학
피라조티온	어휘	명사	화학
피라족손	어휘	명사	화학
피라졸	어휘	명사	화학
피라졸계^제초제	구	품사 없음	농업
피라지	어휘	명사	
피라지나마이드	어휘	명사	약학
피라진아마이드	어휘	명사	약학
피라진아미드	어휘	명사	약학
피라칸사	어휘	명사	식물
피라칸사-아탈린티오이데스	어휘	명사	식물
피라칸타	어휘	명사	식물
피라칸타	어휘	명사	식물
피라클로포스	어휘	명사	화학
피락-하다	어휘	동사	
피란	어휘	명사	
피란	어휘	명사	생명
피란 짐	구	품사 없음	
피란-길	어휘	명사	
피란-꾼	어휘	명사	
피란-민	어휘	명사	
피란-살이	어휘	명사	
피란-지	어휘	명사	
피란-처	어휘	명사	
피란-하다	어휘	동사	
피란델로	어휘	명사	인명
피란살이-하다	어휘	동사	
피란텔	어휘	명사	약학
피람	어휘	명사	
피람-하다	어휘	동사	
피랍	어휘	명사	
피랍 생활	구	품사 없음	
피랍-되다	어휘	동사	
피랍-자	어휘	명사	
피랑구	어휘	명사	
피래	어휘	명사	
피래	어휘	명사	
피래-무찌	어휘	명사	
피래미	어휘	명사	동물
피래이	어휘	명사	
피랭이	어휘	명사	
피렁-하다	어휘	형용사	
피렁-하다	어휘	형용사	
피레	어휘	명사	
피레네^반도	구	품사 없음	지명
피레네^산맥	구	품사 없음	지명
피레네^조약	구	품사 없음	역사
피레노이드	어휘	명사	생명
피레녹신	어휘	명사	약학
피레스린	구	품사 없음	생명
피레스린^살충제	구	품사 없음	농업
피레쓰닌	어휘	명사	화학
피레에프스	어휘	명사	지명
피레우스	어휘	명사	지명
피레트로이드	어휘	명사	화학
피레트린	어휘	명사	화학
피렌	어휘	명사	인명
피렌	어휘	명사	생명
피렌데일-교	어휘	명사	건설
피렌체	어휘	명사	지명
피렌체-악파	어휘	명사	음악
피렌체-파	어휘	명사	미술
피렌체^공화국	구	품사 없음	역사
피렌체^아카데미아^미술관	구	품사 없음	미술
피렌체^카메라타	구	품사 없음	예체능 일반
피렝이	어휘	명사	
피렝이-꽃	어휘	명사	
피력	어휘	명사	
피력-되다	어휘	동사	
피력-하다	어휘	동사	
피로	어휘	명사	
피로	어휘	명사	
피로	어휘	명사	
피로	어휘	명사	물리
피로	어휘	명사	
피로	어휘	명사	화학
피로	어휘	명사	
피로 개선	구	품사 없음	
피로 물들이다	관용구	품사 없음	
피로 피를 씻다	관용구	품사 없음	
피로 피를 씻다	관용구	품사 없음	
피로-갈롤	어휘	명사	화학
피로-감	어휘	명사	
피로-곤비	어휘	명사	
피로-도	어휘	명사	
피로-독	어휘	명사	의학
피로-산	어휘	명사	화학
피로-성	어휘	명사	공학 일반
피로-연	어휘	명사	
피로-연	어휘	명사	문학
피로-열	어휘	명사	의학
피로-인산	어휘	명사	화학
피로-증	어휘	명사	
피로-하다	어휘	동사	
피로-하다	어휘	동사	
피로-하다	어휘	형용사	
피로-황산	어휘	명사	화학
피로-회	어휘	명사	
피로-?다	어휘	동사	
피로^강도	구	품사 없음	공학 일반
피로^골절	구	품사 없음	의학
피로^균열	구	품사 없음	공학 일반
피로^물질	구	품사 없음	의학
피로^변형	구	품사 없음	공학 일반
피로^사회	구	품사 없음	사회 일반
피로^설계	구	품사 없음	건설
피로^수명	구	품사 없음	화학
피로^시험	구	품사 없음	물리
피로^시험^장치	구	품사 없음	전기·전자
피로^시험기	구	품사 없음	기계
피로^여유	구	품사 없음	경영
피로^저항	구	품사 없음	기계
피로^전기	구	품사 없음	전기·전자
피로^전기^효과	구	품사 없음	물리
피로^증후군	구	품사 없음	의학
피로^파괴	구	품사 없음	공학 일반
피로^한계	구	품사 없음	물리
피로^한도	구	품사 없음	전기·전자
피로^해석	구	품사 없음	공학 일반
피로^허용^응력	구	품사 없음	공학 일반
피로^현상	구	품사 없음	전기·전자
피로^회복	어휘	품사 없음	
피로^회복제	구	품사 없음	약학
피로갈롤-적	어휘	명사	화학
피로갈롤-탄닌	어휘	명사	식물
피로고프^절단	구	품사 없음	의학
피로곤비-하다	어휘	형용사	
피로그람	어휘	명사	생명
피로니즘	어휘	명사	철학
피로닌^메틸그린^염색법	구	품사 없음	생명
피로닌^와이	구	품사 없음	생명
피로부타민	어휘	명사	약학
피로사격	어휘	명사	군사
피로세기한계	어휘	명사	전기·전자
피로시키	어휘	명사	
피로연-장	어휘	명사	
피로우테	어휘	명사	체육
피로인산-염	어휘	명사	식품
피로인산^테트라에틸	구	품사 없음	화학
피로카테킨	어휘	명사	화학
피로콕시브	어휘	명사	약학
피로클로르	어휘	명사	광업
피로타르타르-산	어휘	명사	화학
피로플라스마-병	어휘	명사	수의
피로헵틴	어휘	명사	약학
피록시캄	어휘	명사	약학
피론	어휘	명사	인명
피롤	어휘	명사	화학
피롤^고리	구	품사 없음	화학
피롤^분자	구	품사 없음	화학
피롬	어휘	명사	정보·통신
피롬^검증	구	품사 없음	정보·통신
피롬^공백^점검	구	품사 없음	정보·통신
피롬^니크롬^링크	구	품사 없음	정보·통신
피롬^불법^비트^검사	구	품사 없음	정보·통신
피롬^블래스터	구	품사 없음	정보·통신
피롬^블로어	구	품사 없음	정보·통신
피롬^연속성^검사	구	품사 없음	정보·통신
피롬^유브이^소거기	구	품사 없음	정보·통신
피롬^자외선^소거기	구	품사 없음	정보·통신
피롬^프로그래머	구	품사 없음	정보·통신
피롱	어휘	명사	
피뢰	어휘	명사	
피뢰-기	어휘	명사	전기·전자
피뢰-선	어휘	명사	전기·전자
피뢰-주	어휘	명사	물리
피뢰-침	어휘	명사	물리
피뢰-하다	어휘	동사	
피뢰^도선	구	품사 없음	전기·전자
피뢰^설비	구	품사 없음	기계
피뢰^원뿔	구	품사 없음	전기·전자
피뢰기^단로기	구	품사 없음	전기·전자
피뢰기^방전^용량	구	품사 없음	전기·전자
피뢰기^접지	구	품사 없음	전기·전자
피뢰뼈벌레	어휘	명사	생명
피루다	어휘	동사	
피루다	어휘	동사	
피루다	어휘	동사	
피루브-산	어휘	명사	생명
피루브-알데하이드	어휘	명사	생명
피루브-알데히드	어휘	명사	생명
피루브산-염	어휘	명사	화학
피루브산^카르복실라제	구	품사 없음	생명
피루브산^키나아제	구	품사 없음	화학
피루브산^탈수소^효소	구	품사 없음	생명
피루브산염^키나아제	구	품사 없음	의학
피루빈-산	어휘	명사	생명
피루에트	어휘	명사	무용
피루엣	어휘	명사	무용
피류	어휘	명사	지구
피륙	어휘	명사	
피륙	어휘	명사	문학
피륭	어휘	명사	한의
피르	어휘	명사	인명
피르다우시	어휘	명사	인명
피르케	어휘	명사	인명
피르케^검사	구	품사 없음	의학
피르케^반응	구	품사 없음	의학
피르코우^세^징후	구	품사 없음	의학
피르퀘^지수	구	품사 없음	보건 일반
피르호	어휘	명사	인명
피를 긁다	관용구	품사 없음	
피를 마시다	관용구	품사 없음	
피를 말리다	관용구	품사 없음	
피를 받다	관용구	품사 없음	
피를 보다	관용구	품사 없음	
피를 보다	관용구	품사 없음	
피를 부르다	관용구	품사 없음	
피를 빨다	관용구	품사 없음	
피를 빨리다	관용구	품사 없음	
피를 빨아먹다	관용구	품사 없음	
피를 흘리다	관용구	품사 없음	
피를 흘리다	관용구	품사 없음	
피리	어휘	명사	음악
피리	어휘	명사	음악
피리	어휘	명사	
피리	어휘	명사	
피리	어휘	명사	
피리	어휘	명사	
피리 부는 슈반다	구	품사 없음	연기
피리-새	어휘	명사	동물
피리-새끼	어휘	명사	
피리-서	어휘	명사	음악
피리-약	어휘	명사	
피리-젓대	어휘	명사	음악
피리-째이	어휘	명사	
피리-챙이	어휘	명사	
피리-청	어휘	명사	음악
피리-하다	어휘	형용사	
피리^산조	구	품사 없음	음악
피리다	어휘	동사	
피리다	어휘	동사	
피리다벤	어휘	명사	화학
피리다펜티온	어휘	명사	농업
피리도스티그민	어휘	명사	약학
피리독사민	어휘	명사	생명
피리독살	어휘	명사	생명
피리독살-인산	어휘	명사	생명
피리독살^포스페이트	구	품사 없음	생명
피리독신	어휘	명사	생명
피리독신-산	어휘	명사	의학
피리돈	어휘	명사	화학
피리딘	어휘	명사	화학
피리딘^뉴클레오티드	구	품사 없음	생명
피리딘^알칼로이드	구	품사 없음	생명
피리딘^피라졸론법	구	품사 없음	환경
피리를 불다	관용구	품사 없음	
피리메타민	어휘	명사	약학
피리미	어휘	명사	
피리미닐	어휘	명사	화학
피리미디^유사체	구	품사 없음	약학
피리미딘	어휘	명사	화학
피리미딘^뉴클레오시드	구	품사 없음	생명
피리미딘^뉴클레오티드	구	품사 없음	생명
피리미딘^생합성	구	품사 없음	생명
피리미딘^염기	구	품사 없음	화학
피리미딘^유도체	구	품사 없음	약학
피리미딘^이양체	구	품사 없음	생명
피리미딘^이합체	구	품사 없음	생명
피리미딘계^염기	구	품사 없음	생명
피리미딘계^제초제	구	품사 없음	농업
피리미캅	어휘	명사	화학
피리미테이트	어휘	명사	환경
피리미포스-에틸	어휘	명사	화학
피리베딜	어휘	명사	약학
피리어드	어휘	의존 명사	체육
피리춘추	어휘	명사	
피리케	어휘	명사	무용
피리트라미드	어휘	명사	약학
피리티온^아연	구	품사 없음	약학
피릭^댄스	구	품사 없음	무용
피린-진	어휘	명사	약학
피린계^약제	구	품사 없음	약학
피릴아민	어휘	명사	약학
피림베이	어휘	명사	
피립	어휘	명사	
피립-하다	어휘	동사	
피마	어휘	명사	
피마-준	어휘	명사	미술
피마^면	구	품사 없음	복식
피마디	어휘	명사	
피마자	어휘	명사	식물
피마자	어휘	명사	
피마자-기름	어휘	명사	
피마자-박	어휘	명사	농업
피마자-유	어휘	명사	
피마자^오일	구	품사 없음	농업
피마자씨^독소	구	품사 없음	화학
피마잠	어휘	명사	
피마재	어휘	명사	
피마주	어휘	명사	
피마주	어휘	명사	식물
피마주기름	어휘	명사	
피마주누에	어휘	명사	
피마준-법	어휘	명사	미술
피마즈	어휘	명사	
피마지	어휘	명사	
피마트다	어휘	동사	
피마?	어휘	명사	
피막	어휘	명사	
피막	어휘	명사	
피막	어휘	명사	
피막	어휘	명사	
피막	어휘	명사	수의
피막	어휘	명사	
피막	어휘	명사	수의
피막-수	어휘	명사	지구
피막-염	어휘	명사	의학
피막-제	어휘	명사	
피막-지기	어휘	명사	
피막-하	어휘	명사	의학
피막^감각^소체	구	품사 없음	의학
피막^구축	구	품사 없음	의학
피막^방수	구	품사 없음	건설
피막^방지제	구	품사 없음	화학
피막^봉합술	구	품사 없음	의학
피막^부착	구	품사 없음	의학
피막^세균	구	품사 없음	생명
피막^신경^소체	구	품사 없음	의학
피막^신경^종말	구	품사 없음	생명
피막^오목	구	품사 없음	생명
피막^외	구	품사 없음	의학
피막^인대	구	품사 없음	의학
피막^저항기	구	품사 없음	재료
피막^절개술	구	품사 없음	의학
피막^절제술	구	품사 없음	의학
피막^정맥	구	품사 없음	의학
피막^제거	구	품사 없음	의학
피막^지방종	구	품사 없음	의학
피막^촉소체	구	품사 없음	의학
피막^항원	구	품사 없음	생명
피막^형성	구	품사 없음	의학
피막^형성^방지제	구	품사 없음	화학
피막^형성법	구	품사 없음	환경
피막밑-굴	어휘	명사	생명
피막밑^소체	구	품사 없음	의학
피막밑^콩팥단위	구	품사 없음	의학
피막수^포화	구	품사 없음	지구
피막악기	어휘	명사	음악
피막이-풀	어휘	명사	식물
피막판^신우^성형술	구	품사 없음	의학
피막하-동	어휘	명사	생명
피막하^파열	구	품사 없음	수의
피만들기	어휘	명사	
피만자	어휘	명사	
피만주	어휘	명사	
피만쥐	어휘	명사	
피만지	어휘	명사	
피말	어휘	명사	
피말	어휘	명사	
피말 궁둥이 둘러대듯	속담	품사 없음	
피말이	어휘	명사	
피망	어휘	명사	식물
피망	어휘	명사	식물
피망-소스	어휘	명사	
피망-잡채	어휘	명사	
피맡다	어휘	동사	
피매	어휘	명사	
피매-말	어휘	명사	
피매-질	어휘	명사	
피맥	어휘	명사	
피먹이-박쥐	어휘	명사	수의
피멍-투성이	어휘	명사	
피메일^매트	구	품사 없음	영상
피메일리스트	어휘	명사	사회 일반
피메크롤리무스	어휘	명사	약학
피멘토	어휘	명사	식품
피면	어휘	명사	
피면-하다	어휘	동사	
피명	어휘	명사	
피명-되다	어휘	동사	
피명-하다	어휘	동사	
피모	어휘	명사	
피모	어휘	명사	
피모	어휘	명사	군사
피모지드	어휘	명사	약학
피목	어휘	명사	식물
피목^접종	구	품사 없음	식물
피목^증산	구	품사 없음	식물
피못	어휘	명사	
피못	어휘	명사	
피문	어휘	명사	동물
피문-학	어휘	명사	의학
피물	어휘	명사	
피물-전	어휘	명사	
피물치료	어휘	명사	의학
피미	어휘	명사	
피미	어휘	명사	
피미-하다	어휘	동사	
피미-하다	어휘	동사	
피미노딘	어휘	명사	약학
피미엔토	어휘	명사	식물
피민	어휘	명사	
피민	어휘	명사	
피민-하다	어휘	동사	
피밀	어휘	명사	
피바	어휘	명사	음악
피바	어휘	명사	예체능 일반
피바다식가극	어휘	명사	예체능 일반
피박	어휘	명사	
피박	어휘	명사	
피박	어휘	명사	
피박	어휘	명사	복식
피박-되다	어휘	동사	
피박하다	어휘	동사	
피발	어휘	명사	
피발	어휘	명사	
피발-도선	어휘	명사	
피발-작업	어휘	명사	농업
피발-좌임	어휘	명사	
피발-하다	어휘	동사	
피발-하다	어휘	동사	
피밭다	어휘	형용사	
피배	어휘	명사	
피배목	어휘	명사	
피배정	어휘	명사	
피백-자	어휘	명사	
피뱅이	어휘	명사	
피버노바	어휘	명사	체육
피벗	어휘	명사	기계
피벗	어휘	명사	체육
피벗	어휘	명사	체육
피벗-행	어휘	명사	정보·통신
피벗^광^서보	구	품사 없음	정보·통신
피벗^마찰^편차	구	품사 없음	기계
피벗^맨	구	품사 없음	체육
피벗^무대	구	품사 없음	연기
피벗^받침	구	품사 없음	건설
피벗^베어링	구	품사 없음	기계
피벗^베어링	구	품사 없음	기계
피벗^블로우	구	품사 없음	체육
피벗^슬리브	구	품사 없음	복식
피벗^원소	구	품사 없음	정보·통신
피벗^정리	구	품사 없음	수학
피벗^축받이	구	품사 없음	전기·전자
피벗^포인트	구	품사 없음	복식
피벗^풋	구	품사 없음	체육
피벗^플레이	구	품사 없음	체육
피벗^헴	구	품사 없음	복식
피벗^힌지	구	품사 없음	건설
피벗형^현수^클램프	구	품사 없음	전기·전자
피벽	어휘	명사	건설
피변	어휘	명사	복식
피변	어휘	명사	복식
피변	어휘	명사	음악
피변	어휘	명사	
피변조-파	어휘	명사	전기·전자
피병	어휘	명사	
피병-소	어휘	명사	
피병-하다	어휘	동사	
피보나치	어휘	명사	인명
피보나치-수	어휘	명사	수학
피보나치-수열	어휘	명사	수학
피보나치^검색	구	품사 없음	정보·통신
피보나치^부호	구	품사 없음	수학
피보나치^수열^정렬	구	품사 없음	정보·통신
피보나치^찾기	구	품사 없음	정보·통신
피보나치^탐색	구	품사 없음	정보·통신
피보나치^트리	구	품사 없음	정보·통신
피보나치^히프	구	품사 없음	정보·통신
피보의^법칙	구	품사 없음	기계
피보전^채권	구	품사 없음	법률
피보험-물	어휘	명사	
피보험-자	어휘	명사	법률
피보험-자	어휘	명사	법률
피보험^기간	구	품사 없음	경제
피보험^단위^기간	구	품사 없음	경제
피보험^위험	구	품사 없음	경제
피보험^이익	구	품사 없음	법률
피보험^자동차	구	품사 없음	경제
피보험자-용	어휘	명사	사회 일반
피보호-권	어휘	명사	
피보호^장치	구	품사 없음	기계
피복	어휘	명사	
피복	어휘	명사	
피복	어휘	명사	
피복	어휘	명사	수학
피복	어휘	명사	환경
피복-고	어휘	명사	
피복-도	어휘	명사	식물
피복-되다	어휘	동사	
피복-력	어휘	명사	화학
피복-물	어휘	명사	
피복-법	어휘	명사	농업
피복-비	어휘	명사	
피복-상	어휘	명사	
피복-석	어휘	명사	건설
피복-선	어휘	명사	
피복-선	어휘	명사	전기·전자
피복-성	어휘	명사	
피복-압	어휘	명사	복식
피복-재	어휘	명사	
피복-제	어휘	명사	
피복-지	어휘	명사	임업
피복-창	어휘	명사	
피복-층	어휘	명사	
피복-포	어휘	명사	전기·전자
피복-하다	어휘	동사	
피복-형	어휘	명사	건설
피복^가닥	구	품사 없음	재료
피복^경작법	구	품사 없음	농업
피복^광학^섬유	구	품사 없음	전기·전자
피복^교체^및^목욕	구	품사 없음	군사
피복^구성	구	품사 없음	복식
피복^기후	구	품사 없음	농업
피복^농법	구	품사 없음	농업
피복^도선	구	품사 없음	전기·전자
피복^도체	구	품사 없음	전기·전자
피복^두께	구	품사 없음	건설
피복^두께	구	품사 없음	건설
피복^면적비	구	품사 없음	식물
피복^모터^펌프	구	품사 없음	전기·전자
피복^방식	구	품사 없음	건설
피복^벽공	구	품사 없음	식물
피복^분말	구	품사 없음	전기·전자
피복^비료	구	품사 없음	농업
피복^사구	구	품사 없음	지리
피복^상피	구	품사 없음	생명
피복^소포	구	품사 없음	생명
피복^식물	구	품사 없음	식물
피복^아크^용접	구	품사 없음	공업
피복^아크^용접봉	구	품사 없음	공업
피복^아크^용접봉^지름	구	품사 없음	공업
피복^양생	구	품사 없음	건설
피복^양식^스트리퍼	구	품사 없음	전기·전자
피복^용접봉	구	품사 없음	전기·전자
피복^위생학	구	품사 없음	복식
피복^유전자	구	품사 없음	생명
피복^음극	구	품사 없음	전기·전자
피복^인간^공학	구	품사 없음	복식
피복^자재	구	품사 없음	농업
피복^작물	구	품사 없음	농업
피복^재배	구	품사 없음	농업
피복^전극	구	품사 없음	전기·전자
피복^정리	구	품사 없음	복식
피복^조직	구	품사 없음	식물
피복^종자	구	품사 없음	농업
피복^탄성사	구	품사 없음	복식
피복^통	구	품사 없음	공업
피복^피트	구	품사 없음	생명
피복격자	어휘	명사	교통
피복대	어휘	명사	
피복사제팜	어휘	명사	약학
피복조괴	어휘	명사	광업
피복형^수형	구	품사 없음	식물
피봇	어휘	명사	체육
피봇^무대	구	품사 없음	예체능 일반
피봇^풋	구	품사 없음	체육
피봉	어휘	명사	
피부	어휘	명사	
피부	어휘	명사	수의
피부 건강	구	품사 없음	
피부 관리	구	품사 없음	
피부 관리 숍	구	품사 없음	
피부 관리 카페	구	품사 없음	
피부 관리사	구	품사 없음	
피부 관리실	구	품사 없음	
피부 관리점	구	품사 없음	
피부 교감	구	품사 없음	
피부 나이	구	품사 없음	
피부 농사	구	품사 없음	
피부 못	구	품사 없음	
피부 미남	구	품사 없음	
피부 미녀	구	품사 없음	
피부 미백	구	품사 없음	
피부 미용	구	품사 없음	
피부 미인	구	품사 없음	
피부 보호막	구	품사 없음	
피부 샵	구	품사 없음	
피부 숍	구	품사 없음	
피부 탄력	구	품사 없음	
피부 톤	구	품사 없음	
피부 트러블	구	품사 없음	
피부-간	어휘	명사	
피부-간	어휘	명사	
피부-계	어휘	명사	의학
피부-골	어휘	명사	수의
피부-과	어휘	명사	의학
피부-굴	어휘	명사	의학
피부-동	어휘	명사	의학
피부-막	어휘	명사	
피부-밑	어휘	명사	의학
피부-병	어휘	명사	의학
피부-뼈	어휘	명사	의학
피부-뿔	어휘	명사	의학
피부-색	어휘	명사	
피부-샘	어휘	명사	생명
피부-선	어휘	명사	생명
피부-암	어휘	명사	의학
피부-약	어휘	명사	약학
피부-염	어휘	명사	의학
피부-증	어휘	명사	의학
피부-층	어휘	명사	
피부-판	어휘	명사	의학
피부-편	어휘	명사	의학
피부^가지	구	품사 없음	의학
피부^가지	구	품사 없음	의학
피부^각질층	구	품사 없음	의학
피부^간^경유^쓸개관^조영술	구	품사 없음	의학
피부^감각	구	품사 없음	의학
피부^감각계	구	품사 없음	의학
피부^감염	구	품사 없음	의학
피부^감작성^시험	구	품사 없음	약학
피부^건조증	구	품사 없음	의학
피부^검사	구	품사 없음	의학
피부^견인법	구	품사 없음	의학
피부^결절^다발^동맥염	구	품사 없음	의학
피부^결핵	구	품사 없음	의학
피부^결핵증	구	품사 없음	의학
피부^경유	구	품사 없음	의학
피부^경유^감염	구	품사 없음	의학
피부^경유^경혈관^심장^동맥^확장	구	품사 없음	의학
피부^경유^기관^경유^환기	구	품사 없음	의학
피부^경유^내시경^위^창냄	구	품사 없음	의학
피부^경유^내시경^위^창냄술	구	품사 없음	의학
피부^경유^빈창자^창냄술	구	품사 없음	의학
피부^경유^약물^전달^체계	구	품사 없음	약학
피부^경유^에탄올^주사	구	품사 없음	의학
피부^경유^요관^창냄술	구	품사 없음	의학
피부^경유^전기^신경^자극	구	품사 없음	의학
피부^경유^콩팥^창냄술	구	품사 없음	의학
피부^경유^혈관^경유^혈관^성형술	구	품사 없음	의학
피부^경유^흡수	구	품사 없음	의학
피부^경화	구	품사 없음	의학
피부^경화증	구	품사 없음	의학
피부^고랑	구	품사 없음	의학
피부^고리	구	품사 없음	생명
